"drug_concept_id","drug_name"
35200286,"stiripentol"
19033634,"artemether"
19113039,"lithium acetate"
1759196,"Streptococcus thermophilus"
1366390,"Bifidobacterium breve"
42899737,"sea salt"
45775686,"tedizolid"
19100759,"tiropramide"
19024665,"poloxamer"
43012256,"aluminum silicate"
19060834,"thyme oil"
19100440,"terodiline"
903031,"tiopronin"
42800417,"ammonia"
19128258,"norgestrienone"
19007748,"cetrimide"
19025281,"pipecuronium"
1728903,"dimercaprol"
19032359,"perhexiline"
1307213,"ginger extract"
19068896,"halometasone"
43013193,"raxibacumab"
501343,"hepatitis B immune globulin"
19009896,"molybdenum"
1510627,"baricitinib"
19009721,"trapidil"
19112534,"barbexaclone"
43012276,"ferrous oxide"
19078151,"sodium propionate"
42900068,"Vitis vinifera seed extract"
1503184,"mestranol"
1595461,"ethynodiol"
46221501,"3,3''-diindolylmethane"
19033710,"phenacetin"
35604657,"alectinib"
19065826,"trisodium citrate"
19025922,"oxypertine"
19011082,"cystine"
19136429,"sulfamethazine"
19082891,"oxiracetam"
19070954,"hawthorn berry"
42899542,"Olea europaea leaf extract"
779328,"indole-3-carbinol"
1036690,"tannic acid"
19024068,"bile salts"
19082880,"oxetorone"
35603109,"asfotase alfa"
42900108,"tetrofosmin"
19113058,"moxaverine"
19102306,"azintamide"
19000817,"sulbenicillin"
19112623,"solfenacin"
45775146,"peginterferon beta-1a"
19042155,"tolfenamic acid"
45774861,"dalbavancin"
19011163,"pumpkin seed extract"
1578181,"somatrem"
1355513,"gilteritinib"
19091809,"talniflumate"
19126395,"oregano oil"
35602981,"idarucizumab"
19126622,"moxalactam"
19011712,"desirudin"
43525869,"thymidine"
19000732,"thyroglobulin"
42628962,"pimavanserin"
19135786,"potassium dichromate"
42900491,"mebrofenin"
43532365,"glucose oxidase"
19089891,"calfactant"
1036157,"starch"
909440,"methyl salicylate"
45776421,"efmoroctocog alfa"
930604,"aluminum acetate"
19006155,"trypan blue"
19003140,"mesterolone"
44814600,"tasimelteon"
941052,"alitretinoin"
1304277,"milk thistle extract"
43012506,"arbutin"
19004810,"copper gluconate"
19069076,"hydroxyethyl cellulose"
19022479,"fomepizole"
42903834,"esculin"
19069107,"indobufen"
1343914,"zeaxanthin"
992716,"mafenide"
1157456,"choline magnesium trisalicylate"
43532113,"parathyroid hormone"
19040871,"sunflower oil"
35606467,"grazoprevir"
35606465,"elbasvir"
19068893,"guaiazulene"
44816339,"zirconium"
19096133,"ferrous succinate"
1135710,"phenylbutazone"
986261,"colloidal oatmeal"
42900528,"grape seed oil"
19010873,"tyramine"
19089969,"clevidipine"
19030675,"aluminum phosphate"
19004098,"methandrostenolone"
44507865,"prothrombin"
753860,"fenfluramine"
42900071,"sodium bromide"
35604667,"diisopropylamine dichloroacetate"
1189490,"dichloralphenazone"
19026925,"carpipramine"
19088795,"phenethicillin"
35604901,"brivaracetam"
19008897,"manganese sulfate"
19082458,"nickel sulfate"
19007693,"vanadium"
746649,"lumbrokinase"
19017807,"black currant oil"
954036,"propylhexedrine"
45774613,"naloxegol"
19112632,"collagen, hydrolyzed"
19025498,"piretanide"
19029547,"proxyphylline"
40180818,"sodium chlorite"
43014178,"palmitate"
45775080,"efinaconazole"
19080512,"articaine"
993979,"malathion"
44818499,"vorapaxar"
1188052,"dexbrompheniramine"
19082764,"meglumine antimoniate"
43532316,"florbetapir"
19050761,"clebopride"
19125554,"metrizamide"
36026790,"trichloroethylene"
19061124,"glutethimide"
19019088,"nikethamide"
19091824,"lobeline"
43012220,"propane"
19007595,"calcium oxide"
19123624,"flutrimazole"
42899712,"Salix alba bark extract"
40172365,"iodoform"
19126894,"ammonium"
19056706,"levomethadone"
19027475,"potassium sulfate"
19044719,"zipeprol"
1510417,"cannabidiol"
703083,"mesoridazine"
943191,"tyloxapol"
43531800,"cochineal"
40224234,"microcrystalline cellulose"
948760,"polysorbate 80"
19011126,"gemeprost"
42898269,"aluminum zirconium tetrachlorohydrex gly"
19122136,"atosiban"
43013047,"crofelemer"
19123342,"kininogenase"
1777254,"ceftizoxime"
19051642,"denileukin diftitox"
19110711,"flufenamic acid"
1359516,"Astragalus root extract"
45775547,"unoprostone"
19026564,"dihydroergocryptine"
19009847,"methylmethacrylate"
1150886,"chlophedianol"
19068688,"hesperidin"
19136426,"sulfamerazine"
43014081,"glaucine"
19007803,"lofexidine"
19129641,"octocrylene"
37003374,"lonafarnib"
19028286,"cefodizime"
43532213,"uric acid"
45776670,"belinostat"
935390,"resorcinol"
19037983,"secnidazole"
19073699,"hyaluronidase"
1337191,"calcium hydroxide"
19029644,"acipimox"
1728909,"succimer"
19011062,"mofezolac"
42900439,"nickel"
19024246,"dichloroacetate"
19136184,"streptodornase"
792737,"tisagenlecleucel"
19102108,"zomepirac"
19056408,"butcher's broom preparation"
969444,"nonoxynol-9"
19003249,"ioxilan"
963987,"apalutamide"
19000820,"sulfamethoxypyridazine"
792649,"abemaciclib"
1712549,"trovafloxacin"
19056541,"benproperine"
19010459,"mivacurium"
19061374,"halibut liver oil"
19058867,"calcium gluceptate"
19066602,"grapefruit seed extract"
40172543,"spinosad"
19088393,"dezocine"
19078808,"indoramin"
19011904,"potassium aminobenzoate"
35200405,"lanadelumab"
19055901,"dolomite"
19095288,"ethaverine"
19095564,"etofylline"
19044812,"phytosterols"
19112898,"iron fumarate"
45776147,"oritavancin"
42903737,"interferon gamma-1a"
19128219,"norethandrolone"
1145680,"artemisinin"
43013634,"Glycyrrhiza glabra extract"
42900529,"grapefruit oil"
1189220,"guaiacolsulfonate"
19125390,"mercury"
45774701,"tafamidis"
19026637,"dihydroergotoxine"
19015123,"azlocillin"
43012199,"chloroform"
42899580,"potassium sodium tartrate"
1366610,"esketamine"
19055783,"zinc aspartate"
19038024,"selenious acid"
19029555,"acetophenazine"
978577,"mineral oil, light"
42900012,"xylene"
42904274,"pomegranate juice"
43013265,"aluminum zirconium trichlorohydrex gly"
19122139,"butyrate"
42543789,"palmidrol"
1396729,"polatuzumab vedotin"
42903736,"propylene"
19003914,"triacetin"
37002782,"sapanisertib"
45892531,"blinatumomab"
959174,"butabarbital"
19101457,"triclocarban"
19029278,"diethylamine salicylate"
19018885,"oxolamine"
1311826,"deanol"
19135793,"prednimustine"
19100379,"serratiopeptidase"
19050560,"eugenol"
19000818,"sulfadimethoxine"
900093,"casanthranol"
19016889,"magnesium orotate"
740924,"edrophonium"
747200,"capivasertib"
1701651,"spectinomycin"
37498633,"teprotumumab"
43525903,"polihexanide"
950316,"ethyl chloride"
42900561,"succinate"
990009,"dipivefrin"
1594733,"hippurate"
19025693,"plasma protein fraction"
19066610,"glutathione disulfide"
19009557,"ferrous phosphate"
1594587,"sarilumab"
42900419,"polyoxyl 35 castor oil"
1592332,"riboflavin 5'-phosphate"
19121338,"tocotrienols"
35606016,"cytisine"
19050237,"crataegus extract"
19005208,"methoxamine"
19112540,"beta sitosterol"
19006842,"tyrothricin"
19052987,"promegestone"
42904272,"orange juice"
42899013,"fluorine"
19059707,"terpin hydrate"
921956,"sinecatechins"
19090016,"dipipanone"
1361191,"selinexor"
19132965,"Plantago seed"
19016467,"bentonite"
1756524,"formaldehyde"
45775576,"omacetaxine"
19123879,"lead"
42899841,"rubidium"
19054670,"ferrous ascorbate"
42898253,"acesulfame"
19005104,"triflupromazine"
42900069,"trehalose"
19113007,"bosentan monohydrate"
1384360,"isoxsuprine"
19080493,"naftazone"
19014164,"wheat germ oil"
46275677,"cangrelor"
19069080,"hylan"
1345141,"mibefradil"
19088035,"detomidine"
40237343,"romifidine"
19018226,"acepromazine"
19010927,"conivaptan"
35200800,"galcanezumab"
45776537,"tavaborole"
19082874,"orgotein"
44784845,"inosine"
40175609,"chia seed oil"
19095091,"potassium carbonate"
19123344,"beta-alanine"
19066891,"silicon"
19071864,"limonene"
19026277,"androstenedione"
1502809,"tolazamide"
19011124,"grapefruit extract"
19095802,"ferric sulfate"
42903861,"polyethylene glycol 1500"
709699,"molindone"
43532150,"prolactin"
1163570,"aurothioglucose"
35200763,"duvelisib"
19086386,"white kidney bean extract"
19135808,"proscillaridin"
19001441,"glymidine"
945913,"pine tar"
19029135,"propionic acid"
42900329,"avocado oil"
19002664,"mephentermine"
1301397,"ublituximab"
1759198,"apple cider"
43012233,"citral"
43012217,"diatomaceous earth"
920378,"nitrofurazone"
19098722,"slippery elm bark"
1391307,"saw palmetto extract"
43012161,"mustard oil"
1036487,"sulfathiazole"
19058100,"bismuth tribromophenate"
42899650,"nitric acid"
45892599,"ceftolozane"
19090171,"calcium iodide"
19095703,"fenbufen"
37496482,"pretomanid"
42900339,"almond oil"
42898564,"Cannabis sativa seed oil"
42899645,"octopamine"
939979,"sodium sulfite"
1361580,"upadacitinib"
19010868,"abarelix"
19057690,"gallamine"
544505,"rabies virus vaccine wistar strain PM-1503-3M (human), inactivated"
43531973,"lanolin alcohols"
44506750,"sucralose"
19135879,"acetyl salicylate"
19050040,"potassium orotate"
19016234,"ferrous lactate"
19049877,"chromic chloride"
42899439,"lanolin oil"
40222391,"tylosin"
19026707,"sulfacytine"
42898599,"cherry juice"
739588,"cabotegravir"
19029327,"proglumetacin"
19056802,"alpha tocopherol"
19044337,"physostigmine"
19041860,"thymomodulin"
19056571,"dromostanolone"
46234135,"eluxadoline"
19067086,"elderberry fruit"
19011095,"Aspergillus fumigatus"
42899012,"fennel oil"
43012226,"ammonium acetate"
19043266,"vanadyl sulfate"
19066774,"serine"
19073229,"cupric oxide"
43012261,"diisopropylamine"
42898739,"cesium"
43532347,"epidermal growth factor"
990413,"chlorcyclizine"
43532032,"maleate"
43012175,"basil oil"
793843,"glecaprevir"
44785455,"flutemetamol"
1361385,"methicillin"
42900552,"xanthine"
42903960,"apricot kernel oil"
42899259,"gallium"
42903569,"denatonium benzoate"
19007721,"thyrotropin"
19048561,"polygeline"
739438,"vibegron"
43531836,"cystamine"
45775606,"usnic acid"
19018328,"aceprometazine"
1105853,"tripelennamine"
912362,"ammonium chloride"
19079390,"zinc picolinate"
19071097,"quaternium-15"
19050087,"ibutilide"
19136013,"RNA"
19015395,"levonordefrin"
1138050,"bitolterol"
19102785,"pidotimod"
19030673,"aluminum chlorohydrate"
19039850,"sodium bisulfite"
46221699,"dinutuximab"
19133992,"pipothiazine"
19036731,"benzthiazide"
750146,"ethotoin"
19037446,"calcium sulfate"
19056038,"magnesium glutamate"
40161546,"beeswax"
746824,"penicilloyl polylysine"
46221284,"isavuconazonium"
19048012,"escin"
45775313,"hirudin"
40182120,"heme iron polypeptide"
35200577,"fremanezumab"
37498244,"ubrogepant"
19085688,"ketanserin"
44506782,"cholic acid"
42903799,"fulvic acid"
43013775,"polyethylene glycol 1000"
35605522,"osimertinib"
43013181,"polysorbate 40"
40161960,"pecan pollen extract"
19123877,"amdinocillin"
19029322,"propyphenazone"
19068894,"tositumomab"
1037015,"bran"
779496,"brincidofovir"
1593273,"avelumab"
1325124,"dicumarol"
42898712,"celery seed extract"
19034009,"ambroxol-theophylline-7-acetate"
19024873,"phthalylsulfathiazole"
19129274,"reviparin"
19008893,"manganese chloride"
42899826,"rose oil"
19059522,"gestrinone"
42898837,"crospovidone"
43012721,"Haemophilus influenzae"
42874050,"nicotine bitartrate"
1594333,"safinamide"
46221507,"avibactam"
46275447,"alirocumab"
43013473,"amylopectin"
1510970,"solriamfetol"
1592513,"brodalumab"
19039874,"sodium metabisulfite"
1731597,"drotrecogin alfa"
40220740,"lifitegrast"
779180,"pacritinib"
42903912,"ribose"
42898570,"bromine"
1593467,"dupilumab"
46275580,"lumacaftor"
19081284,"alprenolol"
1719061,"oxychlorosene"
19092684,"chlorotrianisene"
19132294,"edrecolomab"
37498203,"huperzine A"
19095285,"ethanolamine oleate"
702661,"mephenytoin"
19097682,"genistein"
37003174,"silver sulfate"
19022015,"novobiocin"
42899646,"molasses"
42900497,"lemon oil"
739489,"imidazole"
19032724,"bufexamac"
19039883,"butriptyline"
42899647,"naphthalene"
1351447,"tocainide"
19112526,"galactose"
19006467,"thiram"
37498993,"rimegepant"
19055215,"licorice root extract"
35602757,"tipiracil"
19026609,"polynoxylin"
940541,"sulfabenzamide"
19066433,"milk thistle seed extract"
19081316,"ioxaglate"
43013872,"alginate"
42899412,"magnesium ascorbate"
1304239,"green tea leaf extract"
42900243,"diethylene glycol monoethyl ether"
46275491,"sonidegib"
35605546,"tenofovir alafenamide"
46233915,"omega-3 carboxylic acids"
901318,"sodium ascorbate"
956630,"formic acid"
19055954,"biclotymol"
42903769,"saccharide isomerate"
19017893,"cilantro extract"
43531835,"cyclodextrins"
19103082,"erythrosine"
42898995,"frankincense oil"
19008276,"parnaparin"
19126937,"NADH"
949453,"chloroxine"
19018520,"beclamide"
19091288,"isospaglumic acid"
19004153,"methantheline"
37496463,"pitolisant"
1537072,"plasminogen"
19044314,"zinc carbonate"
1718928,"isothiazolinone"
19068261,"manganese gluconate"
19050123,"profenamine"
19018601,"calcium fluoride"
1172206,"pamabrom"
19079469,"diethyltoluamide"
19126916,"pyruvate"
792899,"latanoprostene bunod"
719057,"dexfenfluramine"
40241181,"turmeric extract"
19015703,"ferumoxides"
1189766,"levorphanol"
19070955,"hawthorn berry extract"
19071999,"mecysteine"
42900476,"malvin"
43013540,"carrageenan"
19100435,"talinolol"
19058354,"aconite"
35605297,"hydantoin"
1366596,"fosfructose"
19023286,"phenacemide"
19018882,"oxitropium"
19077457,"sermorelin"
19080395,"myrtecaine"
702498,"tezepelumab"
19026701,"pangamic acid"
19029018,"prolintane"
514834,"honey bee venom"
1718346,"olaratumab"
1758687,"tralokinumab"
19135830,"rabies immune globulin, human"
19049175,"cesium chloride"
42898758,"chamomile extract"
19058343,"phenoxyethanol"
35200201,"tafenoquine"
19037035,"benzylpenicilloyl polylysine"
43012216,"dibutyl phthalate"
19059405,"germanium"
19010969,"virginiamycin"
19018489,"bupranolol"
19058355,"cholecystokinin"
19018405,"prednazoline"
43013471,"ascorbate"
1236493,"sulfinpyrazone"
792764,"acalabrutinib"
1734205,"bacampicillin"
43525788,"amygdalin"
702291,"maribavir"
19099183,"cloprostenol"
924296,"dichlorphenamide"
35602825,"aripiprazole lauroxil"
1510483,"avatrombopag"
42800082,"common paper wasp venom protein"
19018416,"niclosamide"
1593986,"biguanide"
19000819,"sulfaguanidine"
19136423,"sulfalene"
35201068,"talazoparib"
42899326,"magnesium silicate"
44785811,"sunflower lecithin"
19067271,"iotrolan"
36249204,"velpatasvir"
19008269,"vincamine"
1146696,"pinene"
963849,"carvacrol"
19078968,"soybean lecithin"
1537087,"aducanumab"
702133,"asciminib"
19136654,"apazone"
37499487,"ozone"
46287445,"flibanserin"
37497314,"brolucizumab"
19069149,"histidine"
1594148,"abaloparatide"
35603277,"cariprazine"
19065450,"fosfestrol"
42899742,"Sassafras oil"
19004049,"nicofuranose"
19039679,"cantharidin"
42900371,"bergamot oil"
746600,"momelotinib"
1146139,"lurbinectedin"
931035,"pyrithione"
1315003,"pomegranate extract"
19033278,"peanut oil"
42904036,"walnut oil"
1391575,"ferrous aspartate"
1361614,"fedratinib"
36249186,"coconut water"
19051646,"dextran 1"
19011039,"arginine glutamate"
19117078,"sodium tartrate"
836654,"tacrine"
1503057,"aminoglutethimide"
43531864,"ammonium lauryl sulfate"
40220969,"polysaccharide-K"
19040624,"sulfametrole"
19038998,"bretylium"
19109079,"interferon-beta"
19018545,"benznidazole"
42898521,"butane"
19090680,"sulfurated lime"
35201733,"lorlatinib"
19095028,"chlorquinaldol"
35604495,"sebelipase alfa"
43013845,"tropolone"
37498881,"zeolite A"
19011985,"dehydroemetine"
19000381,"squalene"
42903613,"ammonium bromide"
35602991,"patiromer"
37497593,"diroximel fumarate"
19090000,"diphenylpyraline"
1781321,"ipecac"
35603787,"ferrous sulfide"
19121484,"cornsilk"
19056342,"buchu"
739804,"umbralisib"
1593700,"guselkumab"
19000537,"threonine"
43012231,"chrysin"
1510363,"andexanet alfa"
19028044,"penfluridol"
19072857,"cefonicid"
19041085,"tartaric acid"
43527220,"tribulus"
35200446,"doravirine"
19129648,"papaveretum"
19132889,"phenoperidine"
929542,"acetohydroxamic acid"
42898673,"Bacillus coagulans"
1537443,"magnolol"
19095721,"fenoldopam"
36249974,"dotatate"
746895,"bimekizumab"
19061053,"adrenal cortex extract"
19079014,"stinging nettle extract"
1790024,"dirithromycin"
19050414,"ethylmorphine"
19027679,"pefloxacin"
37002935,"dipotassium"
1376289,"hydroflumethiazide"
19017805,"inamrinone"
37497691,"zanubrutinib"
19113001,"durapatite"
35603563,"ixekizumab"
42900398,"argan oil"
19014215,"sodium lauryl sulfoacetate"
42709326,"pomegranate fruit extract"
976309,"hydrofluoric acid"
19032667,"aniracetam"
37499524,"boldenone"
19041135,"teferrol"
35201590,"pine nut oil"
42904285,"alanylglutamine"
1593849,"valbenazine"
964008,"bictegravir"
1510328,"fostamatinib"
19004095,"methandriol"
42903868,"flavin-adenine dinucleotide"
37498055,"butterbur extract"
43012215,"1-propanol"
19129640,"ouabain"
19032630,"anethole"
43012761,"interleukin-6"
19035226,"remoxipride"
19121636,"citrus pectin"
19018639,"calcium bromide"
794078,"vasoactive intestinal peptide"
19091472,"lisuride"
42898955,"cottonseed oil"
43013101,"metacresol"
986515,"cellulase"
779705,"tirzepatide"
44784925,"saffron extract"
44507774,"enilconazole"
1398039,"St. John's wort extract"
19135822,"diphemanil"
19124981,"mannose"
1319051,"amyl nitrite"
1146410,"fostemsavir"
19024772,"ferumoxsil"
44506771,"aminopterin"
40171076,"sodium selenate"
1536759,"ferric maltol"
43013156,"sodium chlorate"
1592897,"plecanatide"
1366603,"octenidine"
19082402,"niaprazine"
515671,"Neisseria meningitidis"
779239,"relatlimab"
1537451,"finerenone"
19016237,"benactyzine"
19023819,"phenothrin"
1510489,"peracetic acid"
19089733,"dihydroxyaluminum aminoacetate"
801396,"halazepam"
36250189,"obeticholic acid"
19025925,"oxyphenbutazone"
19000305,"thioproperazine"
1593861,"niraparib"
19068028,"glycol salicylate"
19082847,"boron citrate"
19092373,"lypressin"
43532158,"quinate"
19000813,"Enterococcus faecalis"
19056705,"methyl butetisalicylate"
19078156,"idoxuridine"
19004388,"yucca root"
42900430,"myrrh oil"
44818494,"flavone"
45775368,"2,3-dimercapto-1-propanesulfonic acid"
19086790,"cephapirin"
963742,"gramicidin"
19065814,"grape extract"
44507686,"leptin"
37003324,"Lactococcus lactis"
19061370,"fenoverine"
45775095,"chromium trioxide"
42898836,"croscarmellose"
37499031,"eptinezumab"
19039877,"sodium perborate"
19006871,"argipressin"
19011007,"xenon"
1036600,"sulfuric acid"
43532451,"pancrelipase amylase"
794109,"Enterococcus faecium"
918881,"oxybenzone"
19018640,"bopindolol"
19136493,"sulfapyridine"
40220748,"eteplirsen"
19077421,"hymecromone"
1718111,"vonicog alfa"
37499303,"osilodrostat"
793741,"voxilaprevir"
19056189,"pancreas extract"
1145467,"opicapone"
742050,"olutasidenib"
925102,"dienestrol"
19024362,"ornipressin"
37496659,"tenapanor"
37003171,"Lactobacillus gasseri"
1594187,"brigatinib"
42898902,"Coix lacryma-jobi seed extract"
42544019,"ibalizumab"
1511348,"risankizumab"
1593670,"deutetrabenazine"
1593031,"nusinersen"
43014106,"ethylene oxide"
19063454,"enoximone"
19095043,"chlortetracycline"
1400959,"guanadrel"
43531919,"apple extract"
19002829,"tolazoline"
43012295,"alpha-arbutin"
43012191,"diamond"
40167608,"fenbendazole"
19055880,"alibendol"
1718850,"rucaparib"
43532418,"poliovirus"
19124297,"levallorphan"
19096506,"flubendazole"
793797,"enasidenib"
43012957,"sodium bisulfate"
42900473,"interleukin-10"
42899307,"lithium chloride"
43012239,"mica"
45776590,"blueberry extract"
1361445,"pexidartinib"
43532478,"potato starch"
35200995,"moxetumomab pasudotox"
43014278,"tricaine"
963950,"tezacaftor"
43013769,"polysorbate 85"
1758777,"cypermethrin"
1398753,"lutein esters"
42903826,"cetyl myristoleate"
963859,"brilliant blue G"
792499,"copanlisib"
44814613,"pineapple extract"
37002368,"tafasitamab"
1718211,"bezlotoxumab"
793042,"emicizumab"
1536975,"infigratinib"
42900467,"palladium"
19011456,"N-acetyltyrosine"
1588712,"follicle stimulating hormone"
43533105,"taurate"
19008281,"tin"
37496447,"entrectinib"
19086827,"decanoic acid"
19054877,"diethanolamine fusidate"
19000821,"sulfisomidine"
37498128,"chiro-inositol, (+)-"
19136036,"selenomethionine"
46221578,"magnesium chlorate"
19033780,"butylated hydroxytoluene"
1592541,"telotristat ethyl"
36249354,"glyphosate"
739794,"evinacumab"
739590,"voclosporin"
1560123,"ivosidenib"
19090806,"calcium orotate"
19016320,"bencyclane"
43012272,"ethyl ether"
19056581,"alpha hydroxy acids"
45775000,"pentafluoropropane"
19049284,"cetrimonium"
19066188,"secretin"
1145571,"tucatinib"
40170592,"enrofloxacin"
19027186,"paramethasone"
1510552,"pegvaliase"
19057718,"Trichophyton antigen"
35201105,"baloxavir marboxil"
19024190,"silybin"
915829,"isopropyl unoprostone"
793293,"ertugliflozin"
37499437,"ozanimod"
1510996,"brexanolone"
19049402,"chlorophyllin"
19076785,"potassium tartrate"
1363981,"S-adenosylmethionine"
19135473,"acai berry extract"
19015756,"norfenefrine"
42900350,"caffeic acid"
1536834,"loncastuximab tesirine"
40230721,"phytase"
42904261,"lemon juice"
19098644,"ginseng root"
19136651,"suramin"
37498602,"tazemetostat"
42898267,"aluminum zirconium octachlorohydrex gly"
19112944,"phosphate ion"
739665,"vericiguat"
43525849,"Melilotus extract"
44506774,"amonafide"
42903970,"Mycobacterium bovis"
19052734,"proglumide"
43012385,"magnesium carbonate hydroxide"
42900399,"arsenic triiodide"
19076389,"hydrogen"
35200783,"cemiplimab"
1146264,"oleuropein"
42899728,"santonin"
43012316,"dimethicone 350"
19060797,"petroleum distillate"
43012227,"ammonium hydroxide"
19136642,"superoxide dismutase"
19075109,"policresulen"
44816319,"minaxolone"
19056503,"theofibrate"
1718061,"alexitol"
19018634,"bisabolol"
42900375,"canola oil"
701982,"atogepant"
19008867,"cromoglycate"
42900051,"toluene"
19067810,"antimony potassium tartrate"
19046454,"carprofen"
19023842,"phensuximide"
43012273,"diphenylamine"
19037731,"bismuth subcarbonate"
19100451,"tertatolol"
19072122,"midecamycin"
19055843,"tiemonium"
1510492,"ursadiol"
746225,"quizartinib"
1399063,"Echinacea purpurea extract"
42904159,"strontium nitrate"
46221518,"melamine"
1301608,"daprodustat"
19004764,"colfosceril"
19095328,"ethinamate"
793351,"netarsudil"
792929,"letermovir"
739887,"trilaciclib"
19052686,"dehydrosanol"
19004158,"methapyrilene"
42904292,"carbon black"
19060837,"racemethionine"
792844,"axicabtagene ciloleucel"
19016747,"neon"
40161354,"pentastarch"
19026524,"dihydroergocornine"
37499576,"pemigatinib"
43560345,"Vibrio cholerae"
37498261,"enfortumab"
19123348,"aluminum oxide"
19113052,"almitrine"
42903866,"germanium sesquioxide"
19091464,"dichlorophen"
947651,"podophyllin"
37497705,"luspatercept"
19100394,"sodium nitrate"
35606082,"sodium metasilicate"
43012267,"rosin"
19065820,"Passiflora incarnata extract"
35603383,"broccoli sprout extract"
42898339,"antimony"
19048016,"amylocaine"
779578,"calcium fructoborate"
19063951,"guaiacol"
739856,"lisocabtagene maraleucel"
19097631,"medorrhinum"
42903945,"calcium ion"
42899194,"glycyrrhetinic acid"
792531,"vaborbactam"
19010337,"aminosalicylate"
1356009,"ravulizumab"
19018512,"clofezone"
19056704,"potassium sulfide"
1718922,"Clostridium botulinum"
946340,"piperonyl butoxide"
35200139,"tildrakizumab"
35201615,"revefenacin"
706644,"tubocurarine"
43012408,"Streptococcus pneumoniae"
1592954,"delafloxacin"
19135936,"razoxane"
1510687,"sodium zirconium cyclosilicate"
19015812,"cathine"
19096683,"chymopapain"
35605406,"elastin"
19010015,"cyclopenthiazide"
42900551,"xanthan gum"
43014281,"triethylene glycol"
40167348,"Trichophyton mentagrophytes allergenic extract"
42900365,"benzene"
741947,"mirvetuximab soravtansine"
19040051,"spirapril"
43012259,"diethyl phthalate"
19019932,"budipine"
19049707,"chlorphenoxamine"
43012232,"cinnamyl alcohol"
44818463,"glucuronolactone"
793066,"vestronidase alfa"
43013868,"triolein"
43532356,"glycogen"
42900483,"kerosene"
19072082,"cyclobarbital"
19051345,"cefsulodin"
964298,"vitamin MK7"
1201369,"sotagliflozin"
42903865,"DL-lactic acid"
1758949,"sutimlimab"
19006874,"unithiol"
19054875,"dichlorobenzyl alcohol"
19065867,"gamma-oryzanol"
19069006,"hetacillin"
19086560,"danthron"
42900203,"Streptococcus pyogenes"
1301307,"mosunetuzumab"
19059482,"cetalkonium chloride"
19073031,"cupric chloride"
1536789,"dostarlimab"
19044273,"fospropofol"
1511250,"erdafitinib"
19136046,"sitosterols"
1758886,"tebentafusp"
40230797,"ellagic acid"
19080427,"cyclopentamine"
739710,"dimercaptosuccinic acid"
35200302,"lusutrombopag"
746356,"somatrogon"
1401437,"garlic preparation"
1201198,"volanesorsen"
1510235,"burosumab"
37499299,"sodium cholate"
1302040,"leniolisib"
19058510,"cafedrine"
35200267,"migalastat"
19094980,"polyestradiol"
1201501,"glofitamab"
46287505,"magnesium peroxide"
35200163,"patisiran"
19039512,"sobrerol"
42899416,"calomel"
19015787,"normethadone"
19008261,"viloxazine"
19003522,"lanatoside C"
1366497,"triclabendazole"
42709330,"chlorine dioxide"
1592537,"telotristat"
19046036,"piperacetazine"
1560104,"elagolix"
45775317,"gold monosulfide"
42900374,"bismuth oxychloride"
1560047,"plazomicin"
702536,"molnupiravir"
37499009,"bempedoic acid"
37497446,"elexacaftor"
19096054,"propicillin"
44506781,"ferrous carbonate"
37498468,"avapritinib"
44785045,"protein S"
35200990,"inotersen"
1396458,"onasemnogene abeparvovec"
790012,"enobosarm"
19025614,"piroctone olamine"
45775527,"ramiprilat"
920113,"mequinol"
42899438,"lactoperoxidase"
19127551,"nifurtimox"
19080969,"algestone"
19003345,"iron sorbitex"
19091514,"aminacrine"
19019176,"nimorazole"
37498659,"lumateperone"
19016435,"benorilate"
746822,"fisetin"
739531,"naxitamab"
1355705,"larotrectinib"
19110712,"trepibutone"
19133366,"phytic acid"
43532433,"kojic acid"
43014236,"polysorbate 60"
19098769,"Korean ginseng root extract"
35603305,"tungsten"
45774565,"Conium maculatum root extract"
43012214,"acetylglucosamine"
37498491,"lemborexant"
793440,"voretigene neparvovec"
37003531,"tirbanibulin"
1537181,"samidorphan"
1747032,"grepafloxacin"
19015342,"bamethan"
37499271,"remdesivir"
35200469,"eravacycline"
35200416,"damoctocog alfa pegol"
19061626,"ferric phosphate"
1355650,"emapalumab"
942659,"trichlorofluoromethane"
1361291,"darolutamide"
19037706,"bismuth oxide"
43532099,"oxalic acid"
19112567,"calcium stearate"
740121,"ponesimod"
35200881,"sarecycline"
40238058,"xylazine"
42900335,"ceftiofur"
19050387,"ethylestrenol"
992153,"thonzonium"
1718780,"sacubitrilat"
19031165,"pyrvinium"
43012379,"sodium silicate"
45775583,"hypericin"
793561,"ozenoxacin"
19056645,"droxicam"
1366428,"caplacizumab"
37002532,"risdiplam"
793263,"muscadine grape extract"
1356361,"tagraxofusp"
43012197,"ammonium sulfate"
37497986,"voxelotor"
19071803,"Matricaria recutita extract"
19063871,"rose bengal"
42903551,"glucamine"
19042801,"trilostane"
45775919,"ferrous cation"
1759013,"faricimab"
35200953,"omadacycline"
989567,"difenoxin"
19021940,"dextromoramide"
701423,"belumosudil"
42903860,"polyaminopropyl biguanide"
960820,"Senna leaf extract"
44784716,"calcium oxalate"
779985,"vutrisiran"
747237,"fruquintinib"
19135823,"gitalin"
44814381,"pralmorelin"
919839,"Arnica extract"
19136044,"sisomicin"
739471,"relugolix"
19031345,"pentylenetetrazole"
964165,"Prunella vulgaris extract"
